"","end_place","start_place","bike_number","start_timestamp","end_timestamp","czas_poczatkowy","czas_koncowy","coordinate_start","lat_start","lng_start","name_start","coordinate_end","lat_end","lng_end","name_end","distance","ID","duration","speed","direct","direct_name","time_start","data","rok","miesiac","dzien","godzina","h","m","s","time_end","dzien_tygodnia","wday","qh"
"9806",3580938,3581078,63050,1630363220,1630364818,2021-08-31 00:40:20,2021-08-31 01:06:58,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",5506.13609523809,"54.16255,15.54869 54.1872,15.59208",1598,12.4043116037905,"3581078_3580938","ul. Toruńska -> Kamienny Szaniec",2021-08-31 00:40:20,"2021-08-31","2021","08","31","00:40:20","00","40","20",2021-08-31 01:06:58,"wt\.",3,"00:"
"9808",3580938,3581070,63162,1630363594,1630364818,2021-08-31 00:46:34,2021-08-31 01:06:58,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",5605.09346105071,"54.1773,15.54264 54.1872,15.59208",1224,16.4855690030903,"3581070_3580938","ul. Arciszewskiego -> Kamienny Szaniec",2021-08-31 00:46:34,"2021-08-31","2021","08","31","00:46:34","00","46","34",2021-08-31 01:06:58,"wt\.",3,"00:"
"9810",3579613,3580557,63036,1630376585,1630377320,2021-08-31 04:23:05,2021-08-31 04:35:20,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1752,15.56177",54.1752,15.56177,"Stadion",3216.05035661621,"54.17906,15.59042 54.1752,15.56177",735,15.7520833793447,"3580557_3579613","Ogrody - ul. Fredry -> Stadion",2021-08-31 04:23:05,"2021-08-31","2021","08","31","04:23:05","04","23","05",2021-08-31 04:35:20,"wt\.",3,"04:"
"9811",3579613,3581078,63096,1630376956,1630377443,2021-08-31 04:29:16,2021-08-31 04:37:23,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.1752,15.56177",54.1752,15.56177,"Stadion",1990.10204365178,"54.16255,15.54869 54.1752,15.56177",487,14.7112266060501,"3581078_3579613","ul. Toruńska -> Stadion",2021-08-31 04:29:16,"2021-08-31","2021","08","31","04:29:16","04","29","16",2021-08-31 04:37:23,"wt\.",3,"04:"
"9812",3562243,3581078,63123,1630378727,1630380593,2021-08-31 04:58:47,2021-08-31 05:29:53,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3211.02203342958,"54.16255,15.54869 54.18194,15.57067",1866,6.1948978136905,"3581078_3562243","ul. Toruńska -> Dworzec PKP",2021-08-31 04:58:47,"2021-08-31","2021","08","31","04:58:47","04","58","47",2021-08-31 05:29:53,"wt\.",3,"04:"
"9813",3562243,3581078,63041,1630378727,1630380593,2021-08-31 04:58:47,2021-08-31 05:29:53,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3211.02203342958,"54.16255,15.54869 54.18194,15.57067",1866,6.1948978136905,"3581078_3562243","ul. Toruńska -> Dworzec PKP",2021-08-31 04:58:47,"2021-08-31","2021","08","31","04:58:47","04","58","47",2021-08-31 05:29:53,"wt\.",3,"04:"
"9814",3562243,3581078,63049,1630378727,1630380593,2021-08-31 04:58:47,2021-08-31 05:29:53,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3211.02203342958,"54.16255,15.54869 54.18194,15.57067",1866,6.1948978136905,"3581078_3562243","ul. Toruńska -> Dworzec PKP",2021-08-31 04:58:47,"2021-08-31","2021","08","31","04:58:47","04","58","47",2021-08-31 05:29:53,"wt\.",3,"04:"
"9815",3562243,3581078,63084,1630378727,1630380593,2021-08-31 04:58:47,2021-08-31 05:29:53,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3211.02203342958,"54.16255,15.54869 54.18194,15.57067",1866,6.1948978136905,"3581078_3562243","ul. Toruńska -> Dworzec PKP",2021-08-31 04:58:47,"2021-08-31","2021","08","31","04:58:47","04","58","47",2021-08-31 05:29:53,"wt\.",3,"04:"
"9816",3581060,3562243,63124,1630384777,1630385446,2021-08-31 06:39:37,2021-08-31 06:50:46,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",1930.33474452403,"54.18194,15.57067 54.18588,15.55375",669,10.3874515400396,"3562243_3581060","Dworzec PKP -> Latarnia Morska",2021-08-31 06:39:37,"2021-08-31","2021","08","31","06:39:37","06","39","37",2021-08-31 06:50:46,"wt\.",3,"06:"
"9817",3579613,3575154,63051,1630387813,1630388542,2021-08-31 07:30:13,2021-08-31 07:42:22,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.1752,15.56177",54.1752,15.56177,"Stadion",2372.36184154137,"54.17592,15.58307 54.1752,15.56177",729,11.7153671187228,"3575154_3579613","Ul. Słowińców -> Stadion",2021-08-31 07:30:13,"2021-08-31","2021","08","31","07:30:13","07","30","13",2021-08-31 07:42:22,"wt\.",3,"07:"
"9818",3581060,3562243,63012,1630388175,1630388663,2021-08-31 07:36:15,2021-08-31 07:44:23,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",1930.33474452403,"54.18194,15.57067 54.18588,15.55375",488,14.2401743448494,"3562243_3581060","Dworzec PKP -> Latarnia Morska",2021-08-31 07:36:15,"2021-08-31","2021","08","31","07:36:15","07","36","15",2021-08-31 07:44:23,"wt\.",3,"07:"
"9819",3581078,3579613,63096,1630388419,1630389034,2021-08-31 07:40:19,2021-08-31 07:50:34,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1990.10204365178,"54.1752,15.56177 54.16255,15.54869",615,11.6493778164982,"3579613_3581078","Stadion -> ul. Toruńska",2021-08-31 07:40:19,"2021-08-31","2021","08","31","07:40:19","07","40","19",2021-08-31 07:50:34,"wt\.",3,"07:"
"9820",3581049,3581078,63285,1630390403,1630390973,2021-08-31 08:13:23,2021-08-31 08:22:53,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",2258.22858975032,"54.16255,15.54869 54.17112,15.56722",570,14.2624963563178,"3581078_3581049","ul. Toruńska -> ul. 1 Maja",2021-08-31 08:13:23,"2021-08-31","2021","08","31","08:13:23","08","13","23",2021-08-31 08:22:53,"wt\.",3,"08:"
"9821",3575154,3576237,63183,1630391987,1630394055,2021-08-31 08:39:47,2021-08-31 09:14:15,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców",767.758459035165,"54.17624,15.57618 54.17592,15.58307",2068,1.33652342965503,"3576237_3575154","Ratusz -> Ul. Słowińców",2021-08-31 08:39:47,"2021-08-31","2021","08","31","08:39:47","08","39","47",2021-08-31 09:14:15,"wt\.",3,"08:"
"9822",3576237,3581049,63159,1630391987,1630392479,2021-08-31 08:39:47,2021-08-31 08:47:59,"54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja","54.17624,15.57618",54.17624,15.57618,"Ratusz",1138.54826080442,"54.17112,15.56722 54.17624,15.57618",492,8.33084093271529,"3581049_3576237","ul. 1 Maja -> Ratusz",2021-08-31 08:39:47,"2021-08-31","2021","08","31","08:39:47","08","39","47",2021-08-31 08:47:59,"wt\.",3,"08:"
"9823",3580938,3575154,63183,1630394435,1630396304,2021-08-31 09:20:35,2021-08-31 09:51:44,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",1571.26654130727,"54.17592,15.58307 54.1872,15.59208",1869,3.02651661246985,"3575154_3580938","Ul. Słowińców -> Kamienny Szaniec",2021-08-31 09:20:35,"2021-08-31","2021","08","31","09:20:35","09","20","35",2021-08-31 09:51:44,"wt\.",3,"09:"
"9824",3580557,3575154,63031,1630395169,1630395542,2021-08-31 09:32:49,2021-08-31 09:39:02,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",884.76417448741,"54.17592,15.58307 54.17906,15.59042",373,8.53927889585704,"3575154_3580557","Ul. Słowińców -> Ogrody - ul. Fredry",2021-08-31 09:32:49,"2021-08-31","2021","08","31","09:32:49","09","32","49",2021-08-31 09:39:02,"wt\.",3,"09:"
"9825",3581078,3579613,63180,1630395418,1630395909,2021-08-31 09:36:58,2021-08-31 09:45:09,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1990.10204365178,"54.1752,15.56177 54.16255,15.54869",491,14.591379546123,"3579613_3581078","Stadion -> ul. Toruńska",2021-08-31 09:36:58,"2021-08-31","2021","08","31","09:36:58","09","36","58",2021-08-31 09:45:09,"wt\.",3,"09:"
"9826",3580938,3562243,63123,1630396304,1630397748,2021-08-31 09:51:44,2021-08-31 10:15:48,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",2449.17931267463,"54.18194,15.57067 54.1872,15.59208",1444,6.10598720611403,"3562243_3580938","Dworzec PKP -> Kamienny Szaniec",2021-08-31 09:51:44,"2021-08-31","2021","08","31","09:51:44","09","51","44",2021-08-31 10:15:48,"wt\.",3,"09:"
"9827",3576237,3580938,63183,1630396425,1630397748,2021-08-31 09:53:45,2021-08-31 10:15:48,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17624,15.57618",54.17624,15.57618,"Ratusz",2124.60440988337,"54.1872,15.59208 54.17624,15.57618",1323,5.78123648947857,"3580938_3576237","Kamienny Szaniec -> Ratusz",2021-08-31 09:53:45,"2021-08-31","2021","08","31","09:53:45","09","53","45",2021-08-31 10:15:48,"wt\.",3,"09:"
"9828",3580938,3562243,63041,1630396425,1630397748,2021-08-31 09:53:45,2021-08-31 10:15:48,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",2449.17931267463,"54.18194,15.57067 54.1872,15.59208",1323,6.66443350387654,"3562243_3580938","Dworzec PKP -> Kamienny Szaniec",2021-08-31 09:53:45,"2021-08-31","2021","08","31","09:53:45","09","53","45",2021-08-31 10:15:48,"wt\.",3,"09:"
"9829",3580938,3562243,63287,1630396425,1630397106,2021-08-31 09:53:45,2021-08-31 10:05:06,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",2449.17931267463,"54.18194,15.57067 54.1872,15.59208",681,12.9472034150201,"3562243_3580938","Dworzec PKP -> Kamienny Szaniec",2021-08-31 09:53:45,"2021-08-31","2021","08","31","09:53:45","09","53","45",2021-08-31 10:05:06,"wt\.",3,"09:"
"9830",3581060,3562243,63055,1630396425,1630396961,2021-08-31 09:53:45,2021-08-31 10:02:41,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",1930.33474452403,"54.18194,15.57067 54.18588,15.55375",536,12.9649348512808,"3562243_3581060","Dworzec PKP -> Latarnia Morska",2021-08-31 09:53:45,"2021-08-31","2021","08","31","09:53:45","09","53","45",2021-08-31 10:02:41,"wt\.",3,"09:"
"9831",3581060,3580938,63059,1630396815,1630397748,2021-08-31 10:00:15,2021-08-31 10:15:48,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",933,16.4728871461157,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-31 10:00:15,"2021-08-31","2021","08","31","10:00:15","10","00","15",2021-08-31 10:15:48,"wt\.",3,"10:"
"9832",3562243,3580557,63138,1630397106,1630397869,2021-08-31 10:05:06,2021-08-31 10:17:49,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",2220.14305516605,"54.17906,15.59042 54.18194,15.57067",763,10.4751179536013,"3580557_3562243","Ogrody - ul. Fredry -> Dworzec PKP",2021-08-31 10:05:06,"2021-08-31","2021","08","31","10:05:06","10","05","06",2021-08-31 10:17:49,"wt\.",3,"10:"
"9833",3562243,3580557,63120,1630397254,1630397869,2021-08-31 10:07:34,2021-08-31 10:17:49,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",2220.14305516605,"54.17906,15.59042 54.18194,15.57067",615,12.9959593473134,"3580557_3562243","Ogrody - ul. Fredry -> Dworzec PKP",2021-08-31 10:07:34,"2021-08-31","2021","08","31","10:07:34","10","07","34",2021-08-31 10:17:49,"wt\.",3,"10:"
"9834",3580938,3580557,63099,1630397869,1630398365,2021-08-31 10:17:49,2021-08-31 10:26:05,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",892.145592898107,"54.17906,15.59042 54.1872,15.59208",496,6.47525027103465,"3580557_3580938","Ogrody - ul. Fredry -> Kamienny Szaniec",2021-08-31 10:17:49,"2021-08-31","2021","08","31","10:17:49","10","17","49",2021-08-31 10:26:05,"wt\.",3,"10:"
"9835",3581060,3562243,63141,1630397869,1630398492,2021-08-31 10:17:49,2021-08-31 10:28:12,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",1930.33474452403,"54.18194,15.57067 54.18588,15.55375",623,11.1544222797536,"3562243_3581060","Dworzec PKP -> Latarnia Morska",2021-08-31 10:17:49,"2021-08-31","2021","08","31","10:17:49","10","17","49",2021-08-31 10:28:12,"wt\.",3,"10:"
"9836",3581060,3562243,63084,1630397869,1630398492,2021-08-31 10:17:49,2021-08-31 10:28:12,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",1930.33474452403,"54.18194,15.57067 54.18588,15.55375",623,11.1544222797536,"3562243_3581060","Dworzec PKP -> Latarnia Morska",2021-08-31 10:17:49,"2021-08-31","2021","08","31","10:17:49","10","17","49",2021-08-31 10:28:12,"wt\.",3,"10:"
"9837",3576237,3581070,63015,1630398118,1630401172,2021-08-31 10:21:58,2021-08-31 11:12:52,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.17624,15.57618",54.17624,15.57618,"Ratusz",3735.38577666576,"54.1773,15.54264 54.17624,15.57618",3054,4.40320523771996,"3581070_3576237","ul. Arciszewskiego -> Ratusz",2021-08-31 10:21:58,"2021-08-31","2021","08","31","10:21:58","10","21","58",2021-08-31 11:12:52,"wt\.",3,"10:"
"9838",3576237,3581070,63176,1630398118,1630401172,2021-08-31 10:21:58,2021-08-31 11:12:52,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.17624,15.57618",54.17624,15.57618,"Ratusz",3735.38577666576,"54.1773,15.54264 54.17624,15.57618",3054,4.40320523771996,"3581070_3576237","ul. Arciszewskiego -> Ratusz",2021-08-31 10:21:58,"2021-08-31","2021","08","31","10:21:58","10","21","58",2021-08-31 11:12:52,"wt\.",3,"10:"
"9839",3581049,3575154,63172,1630399245,1630399768,2021-08-31 10:40:45,2021-08-31 10:49:28,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",1837.95683562113,"54.17592,15.58307 54.17112,15.56722",523,12.6513281228223,"3575154_3581049","Ul. Słowińców -> ul. 1 Maja",2021-08-31 10:40:45,"2021-08-31","2021","08","31","10:40:45","10","40","45",2021-08-31 10:49:28,"wt\.",3,"10:"
"9840",3581060,3580938,63123,1630399897,1630400755,2021-08-31 10:51:37,2021-08-31 11:05:55,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",858,17.9128248337132,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-31 10:51:37,"2021-08-31","2021","08","31","10:51:37","10","51","37",2021-08-31 11:05:55,"wt\.",3,"10:"
"9841",3581060,3580938,63099,1630399897,1630400755,2021-08-31 10:51:37,2021-08-31 11:05:55,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",858,17.9128248337132,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-31 10:51:37,"2021-08-31","2021","08","31","10:51:37","10","51","37",2021-08-31 11:05:55,"wt\.",3,"10:"
"9842",3581080,3579613,63051,1630400034,1630400887,2021-08-31 10:53:54,2021-08-31 11:08:07,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.15675,15.5538",54.15675,15.5538,"ul. Świętego Wojciecha",2168.40533475779,"54.1752,15.56177 54.15675,15.5538",853,9.15153482430018,"3579613_3581080","Stadion -> ul. Świętego Wojciecha",2021-08-31 10:53:54,"2021-08-31","2021","08","31","10:53:54","10","53","54",2021-08-31 11:08:07,"wt\.",3,"10:"
"9843",3581086,3580938,63287,1630400431,1630402726,2021-08-31 11:00:31,2021-08-31 11:38:46,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",7882.43331088458,"54.1872,15.59208 54.19271,15.66269",2295,12.3646012719758,"3580938_3581086","Kamienny Szaniec -> Podczele - ul. Brzeska",2021-08-31 11:00:31,"2021-08-31","2021","08","31","11:00:31","11","00","31",2021-08-31 11:38:46,"wt\.",3,"11:"
"9844",3576237,3581070,63110,1630400755,1630402348,2021-08-31 11:05:55,2021-08-31 11:32:28,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.17624,15.57618",54.17624,15.57618,"Ratusz",3735.38577666576,"54.1773,15.54264 54.17624,15.57618",1593,8.44154977777574,"3581070_3576237","ul. Arciszewskiego -> Ratusz",2021-08-31 11:05:55,"2021-08-31","2021","08","31","11:05:55","11","05","55",2021-08-31 11:32:28,"wt\.",3,"11:"
"9845",3581086,3580938,63041,1630400755,1630402726,2021-08-31 11:05:55,2021-08-31 11:38:46,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",7882.43331088458,"54.1872,15.59208 54.19271,15.66269",1971,14.3971384673691,"3580938_3581086","Kamienny Szaniec -> Podczele - ul. Brzeska",2021-08-31 11:05:55,"2021-08-31","2021","08","31","11:05:55","11","05","55",2021-08-31 11:38:46,"wt\.",3,"11:"
"9846",3576237,3581070,63155,1630400887,1630402348,2021-08-31 11:08:07,2021-08-31 11:32:28,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.17624,15.57618",54.17624,15.57618,"Ratusz",3735.38577666576,"54.1773,15.54264 54.17624,15.57618",1461,9.20423599999777,"3581070_3576237","ul. Arciszewskiego -> Ratusz",2021-08-31 11:08:07,"2021-08-31","2021","08","31","11:08:07","11","08","07",2021-08-31 11:32:28,"wt\.",3,"11:"
"9847",3581080,3581078,63096,1630401418,1630402216,2021-08-31 11:16:58,2021-08-31 11:30:16,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.15675,15.5538",54.15675,15.5538,"ul. Świętego Wojciecha",842.903471487021,"54.16255,15.54869 54.15675,15.5538",798,3.80257205182115,"3581078_3581080","ul. Toruńska -> ul. Świętego Wojciecha",2021-08-31 11:16:58,"2021-08-31","2021","08","31","11:16:58","11","16","58",2021-08-31 11:30:16,"wt\.",3,"11:"
"9848",3580938,3580557,63281,1630401540,1630402348,2021-08-31 11:19:00,2021-08-31 11:32:28,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",892.145592898107,"54.17906,15.59042 54.1872,15.59208",808,3.97490610697176,"3580557_3580938","Ogrody - ul. Fredry -> Kamienny Szaniec",2021-08-31 11:19:00,"2021-08-31","2021","08","31","11:19:00","11","19","00",2021-08-31 11:32:28,"wt\.",3,"11:"
"9849",3581049,3576237,63063,1630401664,1630402084,2021-08-31 11:21:04,2021-08-31 11:28:04,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",1138.54826080442,"54.17624,15.57618 54.17112,15.56722",420,9.75898509260933,"3576237_3581049","Ratusz -> ul. 1 Maja",2021-08-31 11:21:04,"2021-08-31","2021","08","31","11:21:04","11","21","04",2021-08-31 11:28:04,"wt\.",3,"11:"
"9850",3562243,3581078,63170,1630401833,1630402847,2021-08-31 11:23:53,2021-08-31 11:40:47,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",3211.02203342958,"54.16255,15.54869 54.18194,15.57067",1014,11.4000782251938,"3581078_3562243","ul. Toruńska -> Dworzec PKP",2021-08-31 11:23:53,"2021-08-31","2021","08","31","11:23:53","11","23","53",2021-08-31 11:40:47,"wt\.",3,"11:"
"9851",3581070,3576237,63193,1630401960,1630409372,2021-08-31 11:26:00,2021-08-31 13:29:32,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",3735.38577666576,"54.17624,15.57618 54.1773,15.54264",7412,1.81427263842374,"3576237_3581070","Ratusz -> ul. Arciszewskiego",2021-08-31 11:26:00,"2021-08-31","2021","08","31","11:26:00","11","26","00",2021-08-31 13:29:32,"wt\.",3,"11:"
"9852",3581070,3576237,63176,1630401960,1630409372,2021-08-31 11:26:00,2021-08-31 13:29:32,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",3735.38577666576,"54.17624,15.57618 54.1773,15.54264",7412,1.81427263842374,"3576237_3581070","Ratusz -> ul. Arciszewskiego",2021-08-31 11:26:00,"2021-08-31","2021","08","31","11:26:00","11","26","00",2021-08-31 13:29:32,"wt\.",3,"11:"
"9853",3581060,3576237,63155,1630402605,1630403498,2021-08-31 11:36:45,2021-08-31 11:51:38,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",2702.43611418135,"54.17624,15.57618 54.18588,15.55375",893,10.8944792956919,"3576237_3581060","Ratusz -> Latarnia Morska",2021-08-31 11:36:45,"2021-08-31","2021","08","31","11:36:45","11","36","45",2021-08-31 11:51:38,"wt\.",3,"11:"
"9854",3576237,3581060,63012,1630402847,1630403622,2021-08-31 11:40:47,2021-08-31 11:53:42,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.17624,15.57618",54.17624,15.57618,"Ratusz",2702.43611418135,"54.18588,15.55375 54.17624,15.57618",775,12.553251627165,"3581060_3576237","Latarnia Morska -> Ratusz",2021-08-31 11:40:47,"2021-08-31","2021","08","31","11:40:47","11","40","47",2021-08-31 11:53:42,"wt\.",3,"11:"
"9855",3576237,3581060,63123,1630402847,1630403622,2021-08-31 11:40:47,2021-08-31 11:53:42,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.17624,15.57618",54.17624,15.57618,"Ratusz",2702.43611418135,"54.18588,15.55375 54.17624,15.57618",775,12.553251627165,"3581060_3576237","Latarnia Morska -> Ratusz",2021-08-31 11:40:47,"2021-08-31","2021","08","31","11:40:47","11","40","47",2021-08-31 11:53:42,"wt\.",3,"11:"
